cohort	gsm	stage	gene	raw	cpm	norm	lib_size	size_factor
GSE162694	GSM4957355	3	COL3A1	12668	289.068551438651	14515.4213889698	43823515	0.872726988802841
GSE162694	GSM4957356	3	COL3A1	9427	208.141179377777	10088.1411803225	45291374	0.934463528165911
GSE162694	GSM4957357	2	COL3A1	5454	114.242561969259	4547.88921404423	47740526	1.19923765582452
GSE162694	GSM4957358	control	COL3A1	4739	180.614420607499	4586.11321980567	26238215	1.03333689616167
GSE162694	GSM4957359	1	COL3A1	6035	196.914154532029	4819.12705292125	30647873	1.25230149230901
GSE162694	GSM4957360	4	COL3A1	5390	126.674244559694	5255.85865056595	42550086	1.02552225209093
GSE162694	GSM4957361	1	COL3A1	9371	339.392871750094	8370.8432824002	27611069	1.11948099896968
GSE162694	GSM4957362	2	COL3A1	6796	223.887800453903	6117.9927237156	30354490	1.11082185071195
GSE162694	GSM4957363	0	COL3A1	5463	227.43241212868	5601.09431127525	24020323	0.975345119435454
GSE162694	GSM4957364	0	COL3A1	3182	98.2445077321855	2851.5026163437	32388579	1.11590288634561
GSE162694	GSM4957365	1	COL3A1	23364	459.120095276263	21057.4881540566	50888646	1.10953404456737
GSE162694	GSM4957366	4	COL3A1	23354	537.475820319767	39845.3484135216	43451257	0.586116094597249
GSE162694	GSM4957367	1	COL3A1	8258	216.51947642245	9902.75502192402	38139756	0.833909349642332
GSE162694	GSM4957368	0	COL3A1	9175	224.646769581902	9561.458964299	40841896	0.959581590451627
GSE162694	GSM4957369	0	COL3A1	9818	228.994794718342	10067.54709348	42874337	0.975212721513702
GSE162694	GSM4957370	1	COL3A1	21147	503.77442512077	18349.2316022805	41977121	1.15247332740472
GSE162694	GSM4957371	0	COL3A1	4638	146.307025197742	4495.35121444066	31700460	1.03173251182268
GSE162694	GSM4957372	0	COL3A1	5941	139.285032881912	6384.54712783889	42653542	0.930528020397114
GSE162694	GSM4957373	0	COL3A1	10697	282.861367097519	12357.2083571454	37817112	0.86564859075267
GSE162694	GSM4957374	3	COL3A1	11218	248.054750357925	11685.1111368575	45223887	0.960025101054951
GSE162694	GSM4957375	0	COL3A1	14568	360.914370910123	14472.7366680386	40364145	1.00658226112631
GSE162694	GSM4957376	1	COL3A1	18999	391.00740189216	16370.6975081077	48589873	1.16054920632371
GSE162694	GSM4957377	1	COL3A1	14031	313.600001287389	14678.469998885	44741709	0.955889816926818
GSE162694	GSM4957378	0	COL3A1	13149	366.021013096838	16111.4191654933	35924167	0.816129222692062
GSE162694	GSM4957379	0	COL3A1	10780	277.124591231588	10794.3648706515	38899471	0.998669225024019
GSE162694	GSM4957380	0	COL3A1	10556	280.765357427519	12722.561873159	37597231	0.829707106574984
GSE162694	GSM4957381	1	COL3A1	6416	240.346074372426	6459.84673577752	26694840	0.993212418564874
GSE162694	GSM4957382	0	COL3A1	13059	339.412681688708	15652.916387985	38475286	0.83428542492081
GSE162694	GSM4957383	1	COL3A1	8031	263.126122467501	7637.28863868311	30521485	1.05155119571136
GSE162694	GSM4957384	2	COL3A1	6769	187.445597785168	6232.06975729328	36111811	1.08615600653031
GSE162694	GSM4957385	2	COL3A1	8403	310.203010021296	8069.52443061653	27088712	1.04132530637347
GSE162694	GSM4957386	0	COL3A1	1657	50.3881024232907	1407.28793242083	32884747	1.1774420584632
GSE162694	GSM4957387	1	COL3A1	3238	95.4598099754263	3387.8768284072	33920034	0.955760839015608
GSE162694	GSM4957388	0	COL3A1	11408	291.764325320189	10363.7428487767	39100051	1.10076061963913
GSE162694	GSM4957389	0	COL3A1	6306	216.312560329799	6015.75111355967	29152260	1.04824815404781
GSE162694	GSM4957390	2	COL3A1	5406	224.464300128118	5704.07173943688	24084008	0.947744040914481
GSE162694	GSM4957391	control	COL3A1	2730	102.624456964378	3232.73911067267	26601846	0.844485096550814
GSE162694	GSM4957392	1	COL3A1	5750	180.658380720288	5429.2090940598	31828028	1.05908612108736
GSE162694	GSM4957393	1	COL3A1	12981	431.190431046933	12207.3259832974	30105028	1.06337784521862
GSE162694	GSM4957394	0	COL3A1	7296	172.125128173769	7943.41728642594	42387768	0.918496377178589
GSE162694	GSM4957395	4	COL3A1	18194	500.700138079195	14649.5997985271	36337118	1.24194518964465
GSE162694	GSM4957396	2	COL3A1	4961	208.199440375348	4769.03463915563	23828114	1.04025245681133
GSE162694	GSM4957397	0	COL3A1	4556	141.673023450648	4971.94298435607	32158557	0.916341964164751
GSE162694	GSM4957398	control	COL3A1	6082	191.980196179013	6085.90000825461	31680351	0.999359173129805
GSE162694	GSM4957399	0	COL3A1	7092	303.548318048272	7845.41750296891	23363661	0.903967188147247
GSE162694	GSM4957400	2	COL3A1	7095	283.772496769613	7295.66975367909	25002423	0.972494676917373
GSE162694	GSM4957401	0	COL3A1	11800	500.13520604299	12421.8793137835	23593620	0.949936777030718
GSE162694	GSM4957402	control	COL3A1	2502	79.804564935941	2099.0500847554	31351590	1.19196774682561
GSE162694	GSM4957403	3	COL3A1	23076	717.049135857289	21421.2085885987	32181895	1.07725014228572
GSE162694	GSM4957404	control	COL3A1	2589	104.694659783805	3046.86637224127	24729055	0.849725483069195
GSE162694	GSM4957405	0	COL3A1	3461	97.561995912657	3177.02699494465	35474879	1.08938325217482
GSE162694	GSM4957406	control	COL3A1	3532	138.079008245569	3492.68412412111	25579558	1.01125663658141
GSE162694	GSM4957407	3	COL3A1	10541	437.261191030458	12045.6051476028	24106873	0.875090945688001
GSE162694	GSM4957408	0	COL3A1	528	25.3156630644428	655.510615077428	20856653	0.80547894703068
GSE162694	GSM4957409	control	COL3A1	3845	129.214249660077	4232.00267100764	29756780	0.908553301806993
GSE162694	GSM4957410	0	COL3A1	1644	55.4342210755176	1487.42963579533	29656771	1.10526236699657
GSE162694	GSM4957411	1	COL3A1	2077	57.6780542640244	1908.49732330788	36010230	1.08829075872114
GSE162694	GSM4957412	1	COL3A1	1781	61.7550172570772	1606.91309450214	28839762	1.10833622931662
GSE162694	GSM4957413	control	COL3A1	2703	79.0140727483708	2687.0276003726	34209096	1.00594426332844
GSE162694	GSM4957414	0	COL3A1	4979	155.58900939737	5042.70598532313	32000975	0.987366706385709
GSE162694	GSM4957415	2	COL3A1	4707	205.54786212756	5054.92222154661	22899776	0.931171597445439
GSE162694	GSM4957416	0	COL3A1	5221	167.132916605444	4671.55528487305	31238610	1.11761494440751
GSE162694	GSM4957417	1	COL3A1	3662	131.204147742176	3625.2229417239	27910703	1.01014477147124
GSE162694	GSM4957418	control	COL3A1	3346	139.639980086487	3795.02254613704	23961619	0.881681191434791
GSE162694	GSM4957419	1	COL3A1	2126	79.2100987138158	2284.04025630384	26840012	0.930806711542119
GSE162694	GSM4957420	1	COL3A1	3489	105.547822238953	2814.02669532032	33056106	1.2398603061592
GSE162694	GSM4957421	control	COL3A1	3594	118.802828459327	3182.18771589691	30251805	1.12941168808045
GSE162694	GSM4957422	0	COL3A1	3641	120.796390931625	3249.63590497915	30141629	1.12043321358593
GSE162694	GSM4957423	control	COL3A1	1508	51.0149522863038	1471.52142770363	29559961	1.02478969834187
GSE162694	GSM4957424	1	COL3A1	5705	178.719067034468	4897.58092571584	31921608	1.16486079281399
GSE162694	GSM4957425	control	COL3A1	4082	145.401428695488	4241.61697729787	28074002	0.962368837603165
GSE162694	GSM4957426	1	COL3A1	6728	226.631131929197	6456.66894142743	29687007	1.04202338094674
GSE162694	GSM4957427	control	COL3A1	3207	105.179156803593	2865.43650395866	30490832	1.1192012091594
GSE162694	GSM4957428	0	COL3A1	6470	254.084596425693	6617.96503156126	25463960	0.977641913963642
GSE162694	GSM4957429	control	COL3A1	3036	105.693513944842	2990.49062455338	28724563	1.01521802980185
GSE162694	GSM4957430	control	COL3A1	2683	93.413719965165	2526.02466602364	28721691	1.06214323085905
GSE162694	GSM4957431	1	COL3A1	3205	121.019766549283	3468.49121372813	26483277	0.924032901486027
GSE162694	GSM4957432	2	COL3A1	2370	75.1936211950322	2221.08150519178	31518631	1.06704773978808
GSE162694	GSM4957433	2	COL3A1	9159	309.636029422826	8033.06803465031	29579891	1.14016213487711
GSE162694	GSM4957434	control	COL3A1	2987	85.4990149866578	2739.41538150275	34936075	1.09037863340077
GSE162694	GSM4957435	control	COL3A1	3489	132.345161187416	3521.65607739777	26362883	0.990727067981637
GSE162694	GSM4957436	0	COL3A1	3486	114.228922822241	3127.49738836866	30517665	1.11462922813769
GSE162694	GSM4957437	control	COL3A1	2396	73.8293866965731	2120.57344774374	32453202	1.12988305241175
GSE162694	GSM4957438	control	COL3A1	2167	64.4549986323762	1849.51776083748	33620356	1.17165676690704
GSE162694	GSM4957439	control	COL3A1	4466	128.000029348865	4017.33142709857	34890617	1.11168323576068
GSE162694	GSM4957440	control	COL3A1	6608	204.471071891942	5130.7533971582	32317530	1.28792001651454
GSE162694	GSM4957441	control	COL3A1	3444	143.297526565693	4426.62958371774	24033911	0.778018565788269
GSE162694	GSM4957442	0	COL3A1	4579	130.953029187511	3778.2906901705	34966736	1.21192369129051
GSE162694	GSM4957443	1	COL3A1	5250	170.724223211288	4527.83710172542	30751348	1.15949401050656
GSE162694	GSM4957444	control	COL3A1	2995	98.9527397089646	2849.58769942415	30266974	1.05102924209184
GSE162694	GSM4957445	2	COL3A1	6875	217.438099089404	4981.23887228898	31618194	1.38017874192827
GSE162694	GSM4957446	2	COL3A1	8728	263.384682683924	7073.87419589635	33137842	1.23383590919149
GSE162694	GSM4957447	1	COL3A1	4871	159.429220479484	4443.23848343396	30552743	1.09627246391588
GSE162694	GSM4957448	2	COL3A1	6647	188.481839886733	4737.34476546653	35265997	1.40310666186978
GSE162694	GSM4957449	0	COL3A1	3458	123.03069939715	3319.94488624972	28106806	1.04158355589638
GSE162694	GSM4957450	0	COL3A1	3329	87.8684406994264	2554.26521678903	37886185	1.30331023502128
GSE162694	GSM4957451	4	COL3A1	5194	149.028692441936	4272.17041775074	34852349	1.2157754705709
GSE162694	GSM4957452	0	COL3A1	6319	165.484435454261	5753.27053254689	38184860	1.09833180349381
GSE162694	GSM4957453	control	COL3A1	2736	86.020299155712	2764.57117521392	31806446	0.98966524158608
GSE162694	GSM4957454	1	COL3A1	5024	232.503304865099	7132.27314947621	21608295	0.704403756657716
GSE162694	GSM4957455	1	COL3A1	6177	211.488513472335	5484.51270924468	29207260	1.12626231854437
GSE162694	GSM4957456	control	COL3A1	8106	344.616893659202	8827.92048807418	23521772	0.918223041423013
GSE162694	GSM4957457	2	COL3A1	6162	268.800775570066	7736.08058229442	22924041	0.796527380299396
GSE162694	GSM4957458	3	COL3A1	3516	116.084110531751	3700.65322711964	30288383	0.950102531691853
GSE162694	GSM4957459	0	COL3A1	5459	139.558688787447	4721.04174010679	39116160	1.15631258957616
GSE162694	GSM4957460	2	COL3A1	4413	171.8085023134	5065.6906154458	25685574	0.871154662810302
GSE162694	GSM4957461	0	COL3A1	7759	263.024001762217	7362.54616377969	29499209	1.05384738206066
GSE162694	GSM4957462	1	COL3A1	5495	195.951474926217	5908.45309562634	28042657	0.930023461482262
GSE162694	GSM4957463	control	COL3A1	2897	69.0277098004551	5018.94499812744	41968653	0.577212940385054
GSE162694	GSM4957321	0	LUM	976	30.3633724149757	1012.44767163831	32143992	0.964000439075202
GSE162694	GSM4957322	1	LUM	1104	37.349972114389	1106.85285822136	29558255	0.997422549709146
GSE162694	GSM4957323	control	LUM	366	16.6671691104714	456.566359330681	21959338	0.801635934229911
GSE162694	GSM4957324	3	LUM	2555	88.0357609185793	2131.77028610281	29022297	1.19853439024658
GSE162694	GSM4957325	1	LUM	287	6.89431055549214	214.108479119591	41628528	1.34044200949041
GSE162694	GSM4957326	control	LUM	895	36.8689169119205	1158.81780871216	24275191	0.772338838142859
GSE162694	GSM4957327	0	LUM	1078	43.0875774597131	1300.22737616486	25018812	0.829085758199972
GSE162694	GSM4957328	2	LUM	897	40.3920632882841	988.188523860036	22207333	0.90772153120759
GSE162694	GSM4957329	1	LUM	164	6.5055624939407	195.012590402954	25209196	0.840971342727805
GSE162694	GSM4957330	control	LUM	243	8.08367636286459	373.060079367314	30060580	0.651369614277979
GSE162694	GSM4957331	control	LUM	635	28.1875002330463	755.833967019124	22527716	0.840131599938977
GSE162694	GSM4957332	1	LUM	731	23.5785017994171	709.099150405701	31002818	1.03088545456833
GSE162694	GSM4957333	2	LUM	973	39.2909712053715	1065.10092989741	24763959	0.913528448514001
GSE162694	GSM4957334	2	LUM	1638	64.4162836657176	1821.85675064659	25428353	0.899082762362444
GSE162694	GSM4957335	4	LUM	6286	99.8899954671299	5489.41153153405	62929225	1.14511363629597
GSE162694	GSM4957336	control	LUM	646	17.9055049449406	566.556820569152	36078290	1.14022102734734
GSE162694	GSM4957337	4	LUM	10319	158.618100783196	7936.13774521659	65055627	1.30025464921141
GSE162694	GSM4957338	4	LUM	13593	223.442238726523	8999.0225268163	60834514	1.51049738563206
GSE162694	GSM4957339	4	LUM	3050	49.4041983266587	2796.31017919996	61735644	1.09072306165714
GSE162694	GSM4957340	4	LUM	11314	215.794884768602	8572.28401342458	52429417	1.31983494507202
GSE162694	GSM4957341	4	LUM	1225	21.3584158199711	1286.1184635795	57354441	0.952478356146605
GSE162694	GSM4957342	4	LUM	1496	27.8625408253272	1749.22770056373	53692160	0.855234569814942
GSE162694	GSM4957343	2	LUM	986	19.4636781511448	861.522412328453	50658462	1.14448560581856
GSE162694	GSM4957344	2	LUM	1566	35.9713957115159	1091.04669099257	43534591	1.43531895832556
GSE162694	GSM4957345	3	LUM	999	27.0467616579259	1360.48387228125	36936030	0.734297568941326
GSE162694	GSM4957346	2	LUM	1763	37.497356255597	1512.71565869918	47016648	1.16545365935859
GSE162694	GSM4957347	1	LUM	279	13.1864641654292	376.522250036854	21158060	0.740992066133386
GSE162694	GSM4957348	2	LUM	1369	34.1547735163038	1239.8108703046	40082245	1.10420067511076
GSE162694	GSM4957349	4	LUM	3102	77.5758696131192	2458.50335191761	39986661	1.26174324618288
GSE162694	GSM4957350	2	LUM	1447	35.3103897954682	1503.45199102746	40979440	0.962451750129463
GSE162694	GSM4957351	2	LUM	664	11.8292248303624	668.517243783473	56132165	0.993242891151308
GSE162694	GSM4957352	2	LUM	826	23.1473567456049	944.000241736321	35684420	0.874999775933022
GSE162694	GSM4957353	2	LUM	670	15.9133617682149	771.551789119978	42102983	0.868379815131001
GSE162694	GSM4957354	2	LUM	2240	47.1992512175932	1915.99854950555	47458380	1.16910318151236
GSE162694	GSM4957355	3	LUM	2072	47.2805524613897	2374.16743905474	43823515	0.872726988802841
GSE162694	GSM4957356	3	LUM	1273	28.1068973531251	1362.27895646023	45291374	0.934463528165911
GSE162694	GSM4957357	2	LUM	818	17.1342896389537	682.099995799079	47740526	1.19923765582452
GSE162694	GSM4957358	control	LUM	448	17.0743322287739	433.546892271141	26238215	1.03333689616167
GSE162694	GSM4957359	1	LUM	737	24.0473457978634	588.516427175304	30647873	1.25230149230901
GSE162694	GSM4957360	4	LUM	299	7.02701282436891	291.558763732693	42550086	1.02552225209093
GSE162694	GSM4957361	1	LUM	1436	52.0081276099813	1282.73726961121	27611069	1.11948099896968
GSE162694	GSM4957362	2	LUM	1447	47.6700481543258	1302.63912172108	30354490	1.11082185071195
GSE162694	GSM4957363	0	LUM	555	23.1054345106017	569.029350678705	24020323	0.975345119435454
GSE162694	GSM4957364	0	LUM	290	8.95377348910553	259.879245361305	32388579	1.11590288634561
GSE162694	GSM4957365	1	LUM	2381	46.7884329247039	2145.9458694919	50888646	1.10953404456737
GSE162694	GSM4957366	4	LUM	1276	29.3662390480441	2177.04310078161	43451257	0.586116094597249
GSE162694	GSM4957367	1	LUM	291	7.62983381435372	348.958792852978	38139756	0.833909349642332
GSE162694	GSM4957368	0	LUM	383	9.37762536783307	399.132292460656	40841896	0.959581590451627
GSE162694	GSM4957369	0	LUM	611	14.2509492333374	626.52997291875	42874337	0.975212721513702
GSE162694	GSM4957370	1	LUM	2344	55.8399419531416	2033.88655013692	41977121	1.15247332740472
GSE162694	GSM4957371	0	LUM	441	13.9114700543778	427.436370325212	31700460	1.03173251182268
GSE162694	GSM4957372	0	LUM	670	15.7079569148091	720.021305445557	42653542	0.930528020397114
GSE162694	GSM4957373	0	LUM	486	12.8513250826769	561.42874278514	37817112	0.86564859075267
GSE162694	GSM4957374	3	LUM	1091	24.1244190266087	1136.42861921123	45223887	0.960025101054951
GSE162694	GSM4957375	0	LUM	777	19.2497574270432	771.919027393329	40364145	1.00658226112631
GSE162694	GSM4957376	1	LUM	277	5.70077637371063	238.680099465543	48589873	1.16054920632371
GSE162694	GSM4957377	1	LUM	995	22.2387571292818	1040.91494896234	44741709	0.955889816926818
GSE162694	GSM4957378	0	LUM	681	18.9565982142328	834.426682766819	35924167	0.816129222692062
GSE162694	GSM4957379	0	LUM	704	18.0979324885935	704.938114001729	38899471	0.998669225024019
GSE162694	GSM4957380	0	LUM	500	13.2988517159681	602.622294105677	37597231	0.829707106574984
GSE162694	GSM4957381	1	LUM	1032	38.659156601051	1039.05265450786	26694840	0.993212418564874
GSE162694	GSM4957382	0	LUM	637	16.5560822601812	763.527662083349	38475286	0.83428542492081
GSE162694	GSM4957383	1	LUM	481	15.7593904752668	457.419478920007	30521485	1.05155119571136
GSE162694	GSM4957384	2	LUM	429	11.8797697517856	394.970885785023	36111811	1.08615600653031
GSE162694	GSM4957385	2	LUM	2425	89.5206830062648	2328.76314938059	27088712	1.04132530637347
GSE162694	GSM4957386	0	LUM	416	12.6502417671025	353.308255815972	32884747	1.1774420584632
GSE162694	GSM4957387	1	LUM	220	6.48584255546442	230.183107550829	33920034	0.955760839015608
GSE162694	GSM4957388	0	LUM	2280	58.3119444013001	2071.29502938384	39100051	1.10076061963913
GSE162694	GSM4957389	0	LUM	618	21.1990425442144	589.555056799853	29152260	1.04824815404781
GSE162694	GSM4957390	2	LUM	916	38.0335366106837	966.505681340026	24084008	0.947744040914481
GSE162694	GSM4957391	control	LUM	1215	45.6735220555746	1438.7465272774	26601846	0.844485096550814
GSE162694	GSM4957392	1	LUM	1925	60.4812839802705	1817.6047836635	31828028	1.05908612108736
GSE162694	GSM4957393	1	LUM	3252	108.021822799833	3058.17919248772	30105028	1.06337784521862
GSE162694	GSM4957394	0	LUM	281	6.62927097270137	305.93479406328	42387768	0.918496377178589
GSE162694	GSM4957395	4	LUM	16543	455.264503915803	13320.2335641988	36337118	1.24194518964465
GSE162694	GSM4957396	2	LUM	368	15.4439415557606	353.760279622913	23828114	1.04025245681133
GSE162694	GSM4957397	0	LUM	877	27.2711241365712	957.066285619025	32158557	0.916341964164751
GSE162694	GSM4957398	control	LUM	1649	52.0511909732313	1650.05740112	31680351	0.999359173129805
GSE162694	GSM4957399	0	LUM	1606	68.7392271271185	1776.61315704569	23363661	0.903967188147247
GSE162694	GSM4957400	2	LUM	518	20.7179920122142	532.650730430693	25002423	0.972494676917373
GSE162694	GSM4957401	0	LUM	3920	166.146610821061	4126.59041610433	23593620	0.949936777030718
GSE162694	GSM4957402	control	LUM	304	9.69647791387933	255.040457939905	31351590	1.19196774682561
GSE162694	GSM4957403	3	LUM	2692	83.6495178422526	2498.95534410244	32181895	1.07725014228572
GSE162694	GSM4957404	control	LUM	298	12.0506020145129	350.701498234028	24729055	0.849725483069195
GSE162694	GSM4957405	0	LUM	352	9.92251446439042	323.118607980502	35474879	1.08938325217482
GSE162694	GSM4957406	control	LUM	403	15.754767928359	398.51407191982	25579558	1.01125663658141
GSE162694	GSM4957407	3	LUM	1470	60.9784603751801	1679.82540242635	24106873	0.875090945688001
GSE162694	GSM4957408	0	LUM	155	7.43168139202393	192.43209344129	20856653	0.80547894703068
GSE162694	GSM4957409	control	LUM	314	10.5522170073509	345.604379374876	29756780	0.908553301806993
GSE162694	GSM4957410	0	LUM	592	19.9617146451986	535.61943089467	29656771	1.10526236699657
GSE162694	GSM4957411	1	LUM	252	6.99801139842761	231.555765755216	36010230	1.08829075872114
GSE162694	GSM4957412	1	LUM	338	11.719930282365	304.961609175589	28839762	1.10833622931662
GSE162694	GSM4957413	control	LUM	509	14.8790836215023	505.992248830799	34209096	1.00594426332844
GSE162694	GSM4957414	0	LUM	293	9.15597102900771	296.748916187925	32000975	0.987366706385709
GSE162694	GSM4957415	2	LUM	565	24.6727304232146	606.76249313232	22899776	0.931171597445439
GSE162694	GSM4957416	0	LUM	589	18.8548722238281	527.015143227395	31238610	1.11761494440751
GSE162694	GSM4957417	1	LUM	521	18.6666742145477	515.767655007687	27910703	1.01014477147124
GSE162694	GSM4957418	control	LUM	458	19.113900442203	519.462141700767	23961619	0.881681191434791
GSE162694	GSM4957419	1	LUM	301	11.2146000530849	323.375407877449	26840012	0.930806711542119
GSE162694	GSM4957420	1	LUM	1191	36.0296521314398	960.592087740469	33056106	1.2398603061592
GSE162694	GSM4957421	control	LUM	552	18.2468451056061	488.750033159459	30251805	1.12941168808045
GSE162694	GSM4957422	0	LUM	595	19.7401407866841	531.044593096016	30141629	1.12043321358593
GSE162694	GSM4957423	control	LUM	239	8.08526100558793	233.21858171165	29559961	1.02478969834187
GSE162694	GSM4957424	1	LUM	599	18.7647188700519	514.224535408201	31921608	1.16486079281399
GSE162694	GSM4957425	control	LUM	734	26.1451858555827	762.701337907064	28074002	0.962368837603165
GSE162694	GSM4957426	1	LUM	1591	53.5924689208313	1526.83714117287	29687007	1.04202338094674
GSE162694	GSM4957427	control	LUM	487	15.9720141451043	435.131767205446	30490832	1.1192012091594
GSE162694	GSM4957428	0	LUM	3685	144.714333512934	3769.27374672384	25463960	0.977641913963642
GSE162694	GSM4957429	control	LUM	271	9.43443421576161	266.937733614614	28724563	1.01521802980185
GSE162694	GSM4957430	control	LUM	423	14.727545115641	398.251372988446	28721691	1.06214323085905
GSE162694	GSM4957431	1	LUM	549	20.7300629752126	594.134688404601	26483277	0.924032901486027
GSE162694	GSM4957432	2	LUM	504	15.990542228817	472.331256800277	31518631	1.06704773978808
GSE162694	GSM4957433	2	LUM	1849	62.5086819961575	1621.69918070405	29579891	1.14016213487711
GSE162694	GSM4957434	control	LUM	533	15.256436219581	488.821023883818	34936075	1.09037863340077
GSE162694	GSM4957435	control	LUM	637	24.1627594371981	642.962144254049	26362883	0.990727067981637
GSE162694	GSM4957436	0	LUM	601	19.6935119380857	539.192751121504	30517665	1.11462922813769
GSE162694	GSM4957437	control	LUM	400	12.3254401830673	354.018939523162	32453202	1.12988305241175
GSE162694	GSM4957438	control	LUM	391	11.6298590056572	333.715479689643	33620356	1.17165676690704
GSE162694	GSM4957439	control	LUM	809	23.1867496066349	727.725285383508	34890617	1.11168323576068
GSE162694	GSM4957440	control	LUM	2248	69.5597714305518	1745.45000557077	32317530	1.28792001651454
GSE162694	GSM4957441	control	LUM	496	20.6375067295539	637.516920303136	24033911	0.778018565788269
GSE162694	GSM4957442	0	LUM	627	17.9313276480825	517.359306122932	34966736	1.21192369129051
GSE162694	GSM4957443	1	LUM	623	20.2592744877395	537.303336071417	30751348	1.15949401050656
GSE162694	GSM4957444	control	LUM	567	18.7332899549192	539.471193847577	30266974	1.05102924209184
GSE162694	GSM4957445	2	LUM	5291	167.340361059205	3833.5614361136	31618194	1.38017874192827
GSE162694	GSM4957446	2	LUM	1673	50.4860877784377	1355.93395161945	33137842	1.23383590919149
GSE162694	GSM4957447	1	LUM	786	25.726004372177	716.975045776861	30552743	1.09627246391588
GSE162694	GSM4957448	2	LUM	1718	48.7154808071923	1224.42580217715	35265997	1.40310666186978
GSE162694	GSM4957449	0	LUM	355	12.6303927952539	340.82719335415	28106806	1.04158355589638
GSE162694	GSM4957450	0	LUM	803	21.1950609437187	616.123451211051	37886185	1.30331023502128
GSE162694	GSM4957451	4	LUM	1281	36.7550548744935	1053.64849925658	34852349	1.2157754705709
GSE162694	GSM4957452	0	LUM	352	9.21831322676055	320.486030615051	38184860	1.09833180349381
GSE162694	GSM4957453	control	LUM	357	11.2241399117651	360.728037116729	31806446	0.98966524158608
GSE162694	GSM4957454	1	LUM	835	38.6425675880489	1185.39969741494	21608295	0.704403756657716
GSE162694	GSM4957455	1	LUM	464	15.8864611059031	411.982175342323	29207260	1.12626231854437
GSE162694	GSM4957456	control	LUM	1302	55.3529725566594	1417.9561405715	23521772	0.918223041423013
GSE162694	GSM4957457	2	LUM	666	29.0524694140968	836.129449498229	22924041	0.796527380299396
GSE162694	GSM4957458	3	LUM	534	17.6305219066993	562.044602753666	30288383	0.950102531691853
GSE162694	GSM4957459	0	LUM	872	22.2925767764525	754.121340423726	39116160	1.15631258957616
GSE162694	GSM4957460	2	LUM	995	38.7376976664022	1142.16228469716	25685574	0.871154662810302
GSE162694	GSM4957461	0	LUM	1174	39.7976772868723	1114.01330020329	29499209	1.05384738206066
GSE162694	GSM4957462	1	LUM	836	29.8117257576556	898.902054220859	28042657	0.930023461482262
GSE162694	GSM4957463	control	LUM	337	8.02980262435394	583.839994604401	41968653	0.577212940385054
GSE162694	GSM4957321	0	THBS2	244	7.59084310374393	253.111917909578	32143992	0.964000439075202
GSE162694	GSM4957322	1	THBS2	364	12.3146647188746	364.940616297621	29558255	0.997422549709146
GSE162694	GSM4957323	control	THBS2	189	8.60681683573521	235.767874080598	21959338	0.801635934229911
GSE162694	GSM4957324	3	THBS2	1187	40.8995883406472	990.376254248153	29022297	1.19853439024658
GSE162694	GSM4957325	1	THBS2	281	6.75017862750275	209.632343667614	41628528	1.34044200949041
GSE162694	GSM4957326	control	THBS2	235	9.68066533441488	304.270597818276	24275191	0.772338838142859
GSE162694	GSM4957327	0	THBS2	145	5.7956388976423	174.891437424772	25018812	0.829085758199972
GSE162694	GSM4957328	2	THBS2	242	10.8973013553676	266.601586147301	22207333	0.90772153120759
GSE162694	GSM4957329	1	THBS2	96	3.80813414279456	114.153711455388	25209196	0.840971342727805
GSE162694	GSM4957330	control	THBS2	142	4.72379441780564	218.002186296949	30060580	0.651369614277979
GSE162694	GSM4957331	control	THBS2	188	8.34527565954756	223.774465826134	22527716	0.840131599938977
GSE162694	GSM4957332	1	THBS2	340	10.9667450229847	329.813558328233	31002818	1.03088545456833
GSE162694	GSM4957333	2	THBS2	190	7.67244042037059	207.984765344818	24763959	0.913528448514001
GSE162694	GSM4957334	2	THBS2	342	13.4495537324026	380.387673211925	25428353	0.899082762362444
GSE162694	GSM4957335	4	THBS2	2678	42.555744171329	2338.63252966086	62929225	1.14511363629597
GSE162694	GSM4957336	control	THBS2	183	5.07230248440267	160.495198396524	36078290	1.14022102734734
GSE162694	GSM4957337	4	THBS2	2871	44.1314630631413	2208.02902088544	65055627	1.30025464921141
GSE162694	GSM4957338	4	THBS2	2866	47.1114144184665	1897.38825585636	60834514	1.51049738563206
GSE162694	GSM4957339	4	THBS2	1108	17.9474923757173	1015.83989460772	61735644	1.09072306165714
GSE162694	GSM4957340	4	THBS2	2890	55.1217267970002	2189.667738978	52429417	1.31983494507202
GSE162694	GSM4957341	4	THBS2	552	9.62436370010127	579.540728078273	57354441	0.952478356146605
GSE162694	GSM4957342	4	THBS2	372	6.92838582020168	434.968385434296	53692160	0.855234569814942
GSE162694	GSM4957343	2	THBS2	988	19.5031582285305	863.269922292608	50658462	1.14448560581856
GSE162694	GSM4957344	2	THBS2	686	15.7575845837164	477.942547906068	43534591	1.43531895832556
GSE162694	GSM4957345	3	THBS2	240	6.49772051842063	326.842972319819	36936030	0.734297568941326
GSE162694	GSM4957346	2	THBS2	980	20.8436807319824	840.874274262733	47016648	1.16545365935859
GSE162694	GSM4957347	1	THBS2	94	4.44275136756394	126.856958793779	21158060	0.740992066133386
GSE162694	GSM4957348	2	THBS2	472	11.7757875089082	427.458532347533	40082245	1.10420067511076
GSE162694	GSM4957349	4	THBS2	1265	31.6355496649245	1002.5811541508	39986661	1.26174324618288
